,,Weight Gurus,,,,,,,WHOOP,,,,,,,,,,,,,,,,,STRAVA,,,,,,,,,,GARMIN,,,,,,,,,,,,LOSE IT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Days to race,Weight (pounds),Mass (kg),Body Fat %,Muscle Mass %,Water Weight %,BMI (my calculation),Post run weight (pounds),Recovery,Day Strain,Calories,HRV,RHR,Respiratory Rate,Sleep Performance,WHOOP Total Hours of Sleep,Light,REM,WHOOP Deep Sleep,WHOOP Awake,WHOOP Avg HR (bpm),Max HR,WHOOP Duration,WHOOP Activity Calories Burned,WHOOP Activity Strain,Run type,Elevation (ft),Temperature (F),Humidity (%),Feels like,Distance (miles),Time,Average Pace (min/mile),GARMIN Average HR (bpm),Average Cadence (spm),Max HR,Average Stride Length (m),Average Vertical Oscillation (cm),Average GC Time Balance (right foot) %,Average Ground Contact Time (ms),Training Load,VO2 max,GARMIN Total hours of Sleep,Garmin Deep Sleep,Light Sleep,REM Sleep,Awake,LOSE IT budget,Calories required (low),Calories consumed,Calories required (high),GARMIN Calories burned,Net calories,Carbs required (g),Carbs actual (g),Carbs %,Fat required (g),Fat actual (g),Protein required (g),Protein actual (g),Running speed (mph),METs (Metabolic EquivalenTs),Calories Burned (MET calculation),Post workout carbs (grams - low),Post workout carbs (grams - actual),Post workout carbs (grams - high),Post workout protein ideal (grams),Post workout protein - actual (grams),General aerobic runs,Threshold runs,Medium long runs,Recovery runs,Long runs,NOTES,Calories per hour
1/13/2021,4,176.6,80.1,14.9,,,22.1,,95%,16.1,"2,807",48,53,15.6,99%,8:28:00,3:33:00,2:37:00,2:17:00,0:49:00,154,177,,756,15.2,Threshold,,45,91%,,7.00,0:53:57,0:07:42,158,172,189,1.21,10.0,50.9%,248,,,9:25:00,1:32:00,,,,,"3,708.6","3,629","4,415",905,272.4,529.8,620.8,69.0%,88.3,57.8,132.5,147.7,8.0,11.8,892,,,,,,,0:07:42,,,,,"1,006.49"
1/14/2021,3,175.7,79.7,14.8,,,22.0,,76%,15.4,"2,535",43,53,15.3,95%,7:51:00,2:46:00,2:46:00,2:17:00,0:46:00,159,177,,624,14.8,Recovery,,42,79%,,5.00,0:40:21,0:08:04,144,173,166,1.15,9.6,50.6%,246,,,9:29:00,1:39:00,,,,,"3,689.7","3,646","4,393",605,304.1,527.1,639.8,71.0%,87.9,52.8,131.8,142.2,7.0,11.0,619,,,,,,,,,0:08:04,,,899.63
1/15/2021,2,175.3,79.5,14.7,42.1,65.0,21.9,,69%,15.9,"2,595",41,54,15.2,100%,8:33:00,4:04:00,2:18:00,2:10:00,0:27:00,154,184,,653,15.2,,,,,,,,,,,,,,,,,,9:13:00,1:27:00,6:16:00,1:30:00,0:06:00,,"3,681.3","3,796","4,383",637,315.9,525.9,668.0,72.0%,87.7,56.9,131.5,135.8,,,0,,,,,,,,,,,,n/a
1/16/2021,1,175.7,79.7,14.9,42.0,65.0,22.0,,41%,15.4,"2,524",33,58,15.5,93%,7:36:00,3:26:00,2:20:00,1:49:00,0:37:00,142,181,,589,14.7,Recovery,22,43,69%,,4.00,0:35:58,0:08:58,160,170,181,1.05,9.9,50.6%,254,,,9:08:00,1:50:00,5:50:00,1:28:00,0:05:00,,"3,689.7","3,607","4,393",609,299.8,527.1,605.5,68.0%,87.9,68.1,131.8,134.4,7.0,11.0,552,,,,,,,,,0:08:58,,,"1,015.94"
1/17/2021,0,174.8,79.3,14.5,42.2,65.0,21.8,,54%,20.7,"4,975",38,57,15.2,92%,7:46:00,3:06:00,2:35:00,2:04:00,0:55:00,161,183,,"3,203",20.7,Race,143,43,62%,,26.20,3:13:40,0:07:23,162,176,187,1.23,8.9,50.1%,241,,,8:35:00,1:49:00,5:14:00,1:32:00,0:04:00,,"3,670.8","5,142","4,370","3,134",200.8,524.4,686.5,54.0%,87.4,196.3,131.1,144.8,8.0,11.8,"3,171",,,,,,,,,,,,970.95
1/18/2021,,175.3,79.5,14.6,42.1,65.0,21.9,,18%,6.8,"1,989",29,65,16.3,92%,8:19:00,4:53:00,1:47:00,1:39:00,0:54:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:15:00,2:50:00,4:49:00,1:36:00,0:05:00,,"3,681.3","3,495","4,383",,349.5,525.9,408.4,61.0%,87.7,62.0,131.5,116.8,,,0,,,,,,,,,,,,n/a
1/19/2021,,177.5,80.5,15.0,42.0,65.0,22.2,,36%,6.9,"2,019",30,59,15.2,100%,8:16:00,3:34:00,2:41:00,2:01:00,0:28:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:06:00,2:29:00,5:17:00,1:20:00,0:04:00,,"3,727.5","3,105","4,438",,310.5,532.5,357.0,50.0%,88.8,97.0,133.1,138.3,,,0,,,,,,,,,,,,n/a
1/20/2021,,178.0,80.7,,,,22.2,,52%,18.9,"3,453",34,55,15.2,100%,8:00:00,3:18:00,2:44:00,1:57:00,0:47:00,160,180,,558,14.5,Recovery,22,59,50%,,4.00,0:35:01,0:08:44,134,165,142,1.10,9.4,50.6%,255,,,8:57:00,1:49:00,5:04:00,2:04:00,0:05:00,,"3,738.0","3,677","4,450",474,320.3,534.0,486.5,50.0%,89.0,152.7,133.5,146.7,7.0,11.0,544,,,,,,,,,0:08:44,,,812.18
1/21/2021,,179.0,81.2,15.3,41.8,64.5,22.4,,66%,8.1,"2,007",39,54,15.2,100%,8:45:00,4:54:00,1:33:00,2:18:00,0:29:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:17:00,1:09:00,5:57:00,2:11:00,0:03:00,"2,582","3,759.0","2,415","4,475",,241.5,537.0,345.2,59.0%,89.5,67.4,134.3,86.0,,,0,,,,,,,,,,,,n/a
1/22/2021,,178.1,80.8,15.0,41.9,64.5,22.3,,86%,5.5,"1,987",47,59,16.9,100%,8:19:00,5:05:00,1:54:00,1:20:00,1:33:00,,,,,,Rest,,,,,,,,,,,,,,,,,8:50:00,1:01:00,6:38:00,1:11:00,0:02:00,"2,582","3,740.1","1,415","4,453",,141.5,534.3,218.0,65.0%,89.1,37.0,133.6,33.3,,,0,,,,,,,,,,,,n/a
1/23/2021,,178.0,80.7,,,,22.2,,91%,16.0,"2,864",55,57,17.6,100%,9:16:00,4:25:00,2:40:00,2:09:00,0:46:00,162,170,,711,15.8,Recovery,29,52,40%,,5.01,0:45:10,0:09:01,156,163,178,1.09,10.6,50.9%,267,,,10:15:00,0:54:00,6:43:00,2:38:00,0:05:00,"2,582","3,738.0",,"4,450",739,-73.9,534.0,,,89.0,,133.5,,7.0,11.0,702,,,,,,,,,0:09:01,,,981.70
1/24/2021,,178.0,80.7,,,,22.2,,70%,16.8,"2,636",41,55,16.1,74%,6:06:00,3:44:00,0:53:00,1:28:00,0:25:00,156,167,,706,15.1,Recovery,39,55,54%,,6.00,0:48:35,0:08:05,153,170,173,1.17,9.9,50.6%,254,,,9:02:00,0:29:00,6:40:00,1:53:00,0:05:00,"2,582","3,738.0",,"4,450",781,-78.1,534.0,,,89.0,,133.5,,7.0,11.0,755,,,,,,,,,0:08:05,,,964.53
1/25/2021,,178.6,81.0,15.2,41.8,64.5,22.3,,94%,6.1,"1,960",51,55,16.1,93%,8:40:00,4:36:00,2:27:00,1:36:00,0:53:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:31:00,2:31:00,4:53:00,2:07:00,0:08:00,"2,582","3,750.6",,"4,465",,0.0,535.8,,,89.3,,134.0,,,,0,,,,,,,,,,,,n/a
1/26/2021,,177.0,80.3,15.0,42.0,65.0,22.1,,98%,15.7,"2,544",62,49,15.7,100%,8:48:00,3:36:00,3:07:00,2:04:00,0:36:00,161,170,,613,14.9,Recovery,29,65,86%,,5.00,0:39:09,0:07:49,155,170,180,1.20,9.8,50.6%,246,,,9:52:00,0:38:00,5:53:00,3:21:00,0:14:00,"2,582","3,717.0","1,766","4,425",645,112.1,531.0,279.7,59.0%,88.5,38.7,132.8,111.1,8.0,11.8,649,,,,,,,,,0:07:49,,,988.51
1/27/2021,,174.4,79.1,14.6,42.2,65.0,21.8,,58%,16.7,"2,805",38,53,15.9,100%,8:29:00,3:36:00,2:29:00,2:23:00,0:49:00,162,178,,645,15.4,Recovery,29,59,88%,,5.00,0:40:51,0:08:10,160,168,181,1.17,9.8,50.5%,255,,,9:35:00,1:08:00,5:00:00,3:27:00,0:09:00,"2,582","3,662.4","1,934","4,360",699,123.5,523.2,288.9,57.0%,87.2,39.9,130.8,130.3,7.0,11.0,622,,,,,,,,,0:08:10,,,"1,026.68"
1/28/2021,,174.2,79.0,14.6,42.1,65.0,21.8,,67%,8.5,"2,074",44,54,15.6,91%,7:31:00,3:37:00,2:11:00,1:43:00,0:45:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:37:00,0:49:00,5:49:00,2:59:00,0:09:00,"2,582","3,658.2","2,736","4,355",,273.6,522.6,381.3,56.0%,87.1,73.9,130.7,135.5,,,0,,,,,,,,,,,,n/a
1/29/2021,,173.9,78.9,14.4,42.3,65.0,21.7,,43%,17.1,"2,725",35,55,15.8,91%,7:12:00,2:28:00,2:49:00,1:55:00,1:08:00,164,184,,789,16.6,Recovery,39,35,56%,,6.01,0:48:36,0:08:05,156,175,180,1.14,9.5,49.9%,243,,,9:07:00,1:35:00,5:44:00,1:48:00,0:15:00,"2,582","3,651.9","2,757","4,348",795,196.2,521.7,387.6,56.0%,87.0,68.2,130.4,153.9,7.0,11.0,738,,,,,,,,,0:08:05,,,981.48
1/30/2021,,174.4,79.1,14.5,42.2,65.0,21.8,,71%,8.5,"2,132",46,51,15.5,88%,7:37:00,4:20:00,1:27:00,1:50:00,1:10:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:10:00,1:31:00,6:10:00,1:29:00,0:07:00,"2,582","3,662.4","2,400","4,360",,240.0,523.2,305.7,51.0%,87.2,78.1,130.8,123.3,,,0,,,,,,,,,,,,n/a
1/31/2021,,172.0,78.0,14.1,42.4,65.5,21.5,,50%,19.5,"3,212",37,53,15.7,91%,7:22:00,3:23:00,2:23:00,1:35:00,0:36:00,167,183,,"1,064",18.5,General aerobic,37,65,75%,,8.00,1:01:08,0:07:38,162,169,186,1.24,9.8,51.2%,237,,,9:31:00,2:03:00,5:02:00,2:26:00,0:07:00,"2,582","3,612.0","2,661","4,300","1,059",160.2,516.0,359.2,51.0%,86.0,85.8,129.0,152.8,8.0,11.8,985,,,,,,0:07:38,,,,,,"1,039.37"
2/1/2021,,172.8,78.4,14.2,42.4,65.5,21.6,,51%,8.3,"2,131",39,58,15.6,91%,8:07:00,4:05:00,1:49:00,2:13:00,0:49:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:07:00,1:48:00,5:18:00,2:01:00,0:01:00,"2,582","3,628.8","2,465","4,320",,246.5,518.4,324.7,51.0%,86.4,73.7,129.6,141.7,,,0,,,,,,,,,,,,n/a
2/2/2021,,173.3,78.6,14.4,42.3,65.0,21.7,,65%,17.1,"2,823",42,56,14.9,95%,7:32:00,3:54:00,2:15:00,1:22:00,0:34:00,160,175,,633,15.2,Recovery,21,45,69%,,5.01,0:40:55,0:08:10,157,164,181,1.20,10.6,50.3%,247,,,8:49:00,1:10:00,5:11:00,2:28:00,0:00:00,"2,582","3,639.3","2,698","4,333",678,202.0,519.9,368.5,54.0%,86.7,66.5,130.0,160.3,7.0,11.0,619,,,,,,,,,0:08:10,,,994.22
2/3/2021,,172.6,78.3,14.3,42.3,65.5,21.6,,50%,17.4,"2,918",37,58,15.5,93%,7:57:00,4:06:00,1:58:00,1:52:00,0:45:00,156,179,,740,15.8,Recovery,43,34,61%,,5.00,0:42:34,0:08:30,149,170,170,1.11,10.0,51.3%,236,,,9:02:00,1:22:00,5:32:00,2:08:00,0:02:00,"2,582","3,624.6","2,250","4,315",661,158.9,517.8,348.8,57.0%,86.3,52.3,129.5,141.6,7.0,11.0,642,,,,,,,,,0:08:30,,,931.71
2/4/2021,,172.6,78.3,14.2,42.4,65.5,21.6,,36%,8.4,"2,124",32,59,15.1,96%,8:25:00,3:48:00,2:21:00,2:15:00,0:45:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:14:00,2:04:00,5:54:00,1:16:00,0:02:00,"2,582","3,624.6","2,361","4,315",,236.1,517.8,325.2,49.0%,86.3,86.4,129.5,147.5,,,0,,,,,,,,,,,,n/a
2/5/2021,,172.2,78.1,14.1,42.4,65.5,21.5,,77%,17.8,"2,896",43,52,14.9,96%,7:32:00,3:33:00,1:57:00,2:01:00,0:47:00,160,182,,979,17.3,General aerobic,37,57,68%,,7.25,1:00:01,0:08:08,168,166,188,1.18,10.0,51.0%,253,,,9:11:00,0:10:00,6:13:00,2:48:00,0:06:00,"2,582","3,616.2","2,413","4,305","1,119",129.4,516.6,309.6,50.0%,86.1,75.2,129.2,141.7,7.0,11.0,902,,,,,,0:08:08,,,,,,"1,118.69"
2/6/2021,,172.6,78.3,14.3,42.3,65.5,21.6,,76%,17.1,"2,793",43,57,15.9,95%,8:13:00,3:27:00,2:16:00,2:29:00,1:55:00,153,173,,770,16.1,Recovery,29,49,76%,,5.00,0:43:46,0:08:45,156,167,183,1.10,9.6,50.6%,261,,,9:49:00,2:08:00,4:56:00,2:45:00,0:22:00,"2,582","3,624.6","2,564","4,315",713,185.1,517.8,299.4,46.0%,86.3,94.7,129.5,141.5,7.0,11.0,660,,,,,,,,,0:08:45,,,977.46
2/7/2021,,173.5,78.7,14.4,42.3,65.0,21.7,,97%,18.2,"3,263",62,57,15.4,100%,9:19:00,3:36:00,3:24:00,2:18:00,1:22:00,158,175,,"1,038",17.3,General aerobic,64,44,94%,,9.00,1:08:26,0:07:36,169,172,187,1.23,9.2,50.9%,237,,,9:55:00,2:05:00,5:59:00,1:51:00,0:16:00,"2,582","3,643.5","3,762","4,338","1,245",251.7,520.5,519.6,54.0%,86.8,108.0,130.1,200.4,8.0,11.8,"1,112",,,,,,0:07:36,,,,,,"1,091.57"
2/8/2021,,175.3,79.5,14.6,42.1,65.0,21.9,,70%,11.3,"2,332",45,55,14.9,96%,8:09:00,3:25:00,2:34:00,2:10:00,0:57:00,,,,,,Rest,,,,,,,,,,,,,,,,,9:04:00,1:57:00,5:31:00,1:36:00,0:02:00,"2,582","3,681.3","2,659","4,383",,265.9,525.9,321.5,47.0%,87.7,79.5,131.5,178.2,,,0,,,,,,,,,,,,n/a
2/9/2021,,174.2,79.0,14.6,42.2,65.0,21.8,,83%,15.7,"2,693",50,55,14.7,100%,9:11:00,3:39:00,3:11:00,2:20:00,0:28:00,154,175,,625,14.5,Recovery,28,55,95%,,5.00,0:43:59,0:08:47,142,164,170,1.11,10.4,50.6%,255,,,9:44:00,1:30:00,5:33:00,2:41:00,0:03:00,"2,582","3,658.2","2,716","4,355",640,207.6,522.6,364.9,53.0%,87.1,72.2,130.7,159.6,7.0,11.0,669,,,,,,,,,0:08:47,,,873.06
2/10/2021,,172.6,78.3,14.3,42.3,65.5,21.6,,79%,17.1,"2,874",49,50,15.0,100%,8:23:00,4:29:00,1:37:00,2:16:00,0:49:00,158,182,,817,16.2,General aerobic,48,55,94%,,7.00,0:54:27,0:07:46,154,166,173,1.22,10.3,50.7%,246,,,9:20:00,0:22:00,6:30:00,2:28:00,0:06:00,"2,582","3,624.6","2,743","4,315",866,187.7,517.8,381.1,55.0%,86.3,73.2,129.5,147.7,8.0,11.8,880,,,,,,0:07:46,,,,,,954.27
2/11/2021,,172.4,78.2,14.0,42.5,65.5,21.5,,72%,12.3,"2,328",47,54,15.1,94%,7:49:00,2:54:00,2:44:00,2:11:00,0:53:00,,,,,,Rest,,,,,,,,,,,,,,,,,8:50:00,1:07:00,5:21:00,2:22:00,0:04:00,"2,582","3,620.4","2,454","4,310",,245.4,517.2,326.0,48.0%,86.2,89.8,129.3,155.4,,,0,,,,,,,,,,,,n/a
2/12/2021,,172.8,78.4,14.2,42.4,65.5,21.6,,60%,18.3,"2,987",42,52,14.9,96%,7:46:00,4:05:00,2:03:00,1:38:00,0:48:00,161,183,,"1,046",18.1,General aerobic,42,54,93%,,8.22,1:06:51,0:07:32,155,171,179,1.24,9.4,50.7%,239,,,9:21:00,2:41:00,4:29:00,2:11:00,0:08:00,"2,582","3,628.8","2,472","4,320","1,022",145.0,518.4,341.6,55.0%,86.4,53.2,129.6,158.9,8.0,11.8,"1,082",,,,,,0:07:32,,,,,,917.28
2/13/2021,,172.0,78.0,14.0,42.5,65.5,21.5,,48%,17.8,"2,858",41,58,15.2,77%,6:40:00,2:32:00,2:23:00,1:45:00,0:22:00,160,180,0:50:00,761,16.8,Recovery,29,43,91%,,5.00,0:41:23,0:08:16,141,169,164,1.15,10.8,49.8%,241,,,8:04:00,2:56:00,3:34:00,1:34:00,0:06:00,"2,582","3,612.0","2,378","4,300",603,177.5,516.0,300.3,50.0%,86.0,73.2,129.0,140.7,7.0,11.0,622,,,,,,,,,0:08:16,,,874.27
2/14/2021,,173.3,78.6,14.2,42.4,65.5,21.7,,58%,19.4,"3,258",44,54,14.8,84%,7:46:00,3:32:00,2:08:00,2:05:00,0:48:00,148,184,1:54:00,"1,475",19.2,Medium long,79,43,94%,,11.00,1:24:28,0:07:40,164,171,185,1.22,9.7,50.3%,239,,,8:47:00,1:52:00,4:59:00,1:56:00,0:12:00,"2,582","3,639.3","2,502","4,333","1,499",100.3,519.9,399.9,64.0%,86.7,36.0,130.0,148.3,8.0,11.8,"1,371",,,,,,,,0:07:40,,,,"1,064.80"
2/15/2021,,172.8,78.4,14.1,42.4,65.5,21.6,,33%,8.4,"1,979",34,54,14.9,76%,6:59:00,3:26:00,1:43:00,1:50:00,0:45:00,,,,,,Rest,,,,,,,,,,,,,,,,,8:11:00,2:27:00,4:21:00,1:23:00,0:00:00,"2,582","3,628.8","2,480","4,320",,248.0,518.4,331.9,54.0%,86.4,55.8,129.6,159.9,,,0,,,,,,,,,,,,n/a
2/16/2021,,173.5,78.7,14.3,42.4,65.5,21.7,,90%,17.4,"2,954",54,52,14.6,90%,7:39:00,4:05:00,1:35:00,1:57:00,0:58:00,162,181,0:45:00,714,16.0,General aerobic,39,59,92%,,6.00,0:44:37,0:07:26,163,170,182,1.26,9.7,50.8%,246,,,9:11:00,0:55:00,5:41:00,2:35:00,0:04:00,"2,582","3,643.5","2,490","4,338",779,171.1,520.5,348.0,57.0%,86.8,43.3,130.1,161.2,8.0,11.8,725,,,,,,0:07:26,,,,,,"1,047.59"
2/17/2021,,172.0,78.0,14.0,42.5,65.5,21.5,,63%,18.7,"3,140",44,52,14.5,88%,7:49:00,4:01:00,1:51:00,1:56:00,0:47:00,166,183,1:01:00,"1,008",18.1,General aerobic,51,39,81%,,8.00,0:59:47,0:07:28,164,171,189,1.25,10.0,50.0%,232,,,8:42:00,1:28:00,5:52:00,1:22:00,0:02:00,"2,605","3,612.0","2,767","4,300","1,057",171.0,516.0,361.5,53.0%,86.0,67.8,129.0,162.0,8.0,11.8,963,,,,,,0:07:28,,,,,,"1,060.83"
2/18/2021,,171.3,77.7,13.9,42.5,65.5,21.4,,61%,13.8,"2,408",44,57,14.2,83%,7:26:00,4:47:00,1:12:00,1:27:00,0:57:00,,,,,,Rest,,,,,,,,,,,,,,,,,8:42:00,2:02:00,5:24:00,1:16:00,0:02:00,"2,587","3,597.3","2,201","4,283",,220.1,513.9,309.3,51.0%,85.7,54.5,128.5,171.3,,,0,,,,,,,,,,,,n/a
2/19/2021,,170.9,77.5,13.9,42.5,65.5,21.4,,74%,19.4,"3,324",47,52,14.7,92%,7:53:00,3:31:00,2:51:00,1:29:00,0:45:00,163,185,1:15:00,"1,188",18.7,General aerobic,54,39,100%,,9.14,1:11:28,0:07:21,167,171,189,1.28,10.0,50.4%,228,,,8:39:00,1:40:00,5:07:00,1:52:00,0:05:00,"2,582","3,588.9","2,781","4,273","1,234",154.7,512.7,364.6,52.0%,85.5,71.3,128.2,171.7,8.0,11.8,"1,144",,,,,,0:07:21,,,,,,"1,036.01"
2/20/2021,,170.9,77.5,14.0,42.5,65.5,21.4,,52%,17.7,"2,786",41,55,14.9,89%,8:30:00,3:38:00,3:00:00,1:51:00,1:00:00,162,179,0:51:00,797,16.5,Recovery,39,44,76%,,6.01,0:49:42,0:08:16,139,173,153,1.12,9.6,50.0%,234,,,9:26:00,1:45:00,4:46:00,2:55:00,0:04:00,"2,579","3,588.9","2,787","4,273",712,207.5,512.7,381.3,56.0%,85.5,59.2,128.2,161.4,7.0,11.0,742,,,,,,,,,0:08:16,,,859.56
2/21/2021,,171.3,77.7,13.9,42.6,65.5,21.4,,75%,20.2,"3,765",49,53,14.6,86%,7:30:00,2:41:00,2:46:00,2:03:00,1:01:00,155,183,1:41:00,"1,462",19.5,Medium long,0,50,62%,,12.00,1:24:55,0:07:04,168,175,186,1.30,8.8,50.2%,228,,,8:38:00,2:01:00,4:43:00,1:54:00,0:02:00,"2,579","3,597.3","2,824","4,283","1,473",135.1,513.9,371.7,51.0%,85.7,75.5,128.5,183.1,8.0,11.8,"1,362",,,,,,,,0:07:04,,,,"1,040.79"
2/22/2021,,169.8,77.0,13.6,42.7,66.0,21.2,,44%,14.8,"2,522",41,57,14.2,68%,6:17:00,2:51:00,1:41:00,1:44:00,0:57:00,,,,,,Rest,,,,,,,,,,,,,,,,,8:09:00,2:23:00,4:48:00,1:30:00,0:08:00,"2,582","3,565.8","2,397","4,245",,239.7,509.4,336.0,50.0%,84.9,80.8,127.4,154.3,,,0,,,,,,,,,,,,n/a
2/23/2021,,170.6,77.4,13.7,42.7,66.0,21.3,,57%,19.3,"3,337",43,55,14.9,88%,8:07:00,3:50:00,2:28:00,1:48:00,0:43:00,156,179,1:30:00,"1,308",18.7,General aerobic,66,47,75%,,10.00,1:19:13,0:07:55,162,170,182,1.19,9.5,50.7%,240,,,8:51:00,1:25:00,5:38:00,1:48:00,0:02:00,"2,571","3,582.6","2,732","4,265","1,292",144.0,511.8,367.6,54.0%,85.3,59.9,128.0,181.3,8.0,11.8,"1,266",,,,,,0:07:55,,,,,,978.58
2/24/2021,,170.0,77.1,13.6,42.7,66.0,21.2,,81%,18.1,"3,131",50,54,14.8,80%,7:21:00,3:30:00,1:57:00,1:53:00,0:46:00,157,185,1:04:00,945,17.0,Recovery,383,49,72%,,5.11,1:00:05,0:11:44,116,160,142,0.86,10.6,50.3%,270,,,8:13:00,1:25:00,4:34:00,2:14:00,0:03:00,"2,577","3,570.0","2,487","4,250",586,190.1,510.0,337.8,54.0%,85.0,57.6,127.5,161.4,5.0,8.3,673,,,,,,,,,0:11:44,,,585.19
2/25/2021,,170.2,77.2,13.8,42.6,65.5,21.3,,79%,20.4,"3,682",49,52,14.4,83%,7:39:00,3:02:00,2:38:00,1:58:00,0:58:00,168,187,1:20:00,"1,370",19.8,General aerobic,67,58,64%,,10.00,1:19:50,0:07:59,156,167,182,1.21,9.7,50.7%,245,,,8:32:00,1:36:00,5:09:00,1:47:00,0:02:00,"2,575","3,574.2","2,123","4,255","1,253",87.0,510.6,316.8,58.0%,85.1,32.7,127.7,152.5,8.0,11.8,"1,273",,,,,,0:07:59,,,,,,941.71
2/26/2021,,168.4,76.4,13.4,42.5,66.0,21.0,,44%,19.1,"3,253",39,53,14.4,85%,7:55:00,2:52:00,2:39:00,2:24:00,0:42:00,153,185,0:59:00,823,17.4,Recovery,29,56,100%,,5.00,0:43:24,0:08:40,140,165,173,1.12,10.3,51.1%,257,,,8:31:00,1:34:00,5:42:00,1:15:00,0:09:00,"2,574","3,536.4","2,628","4,210",598,203.0,505.2,362.7,55.0%,84.2,54.2,126.3,171.6,7.0,11.0,638,,,,,,,,,0:08:40,,,826.73
2/27/2021,,168.7,76.5,13.6,42.4,66.0,21.1,,92%,18.8,"3,581",52,53,14.4,82%,7:59:00,3:06:00,2:55:00,1:57:00,1:04:00,156,171,1:11:00,"1,029",17.0,Recovery,0,65,82%,,6.01,1:10:05,0:11:39,115,155,145,0.88,11.1,50.5%,274,,,8:55:00,1:43:00,5:01:00,2:11:00,0:02:00,"2,561","3,542.7","2,804","4,218",664,214.0,506.1,380.9,54.0%,84.4,63.4,126.5,178.9,5.0,8.3,779,,,,,,,,,0:11:39,,,568.47
2/28/2021,,168.7,76.5,13.6,42.4,66.0,21.1,,71%,20.5,"3,942",45,52,14.0,80%,7:23:00,3:49:00,1:40:00,1:53:00,0:55:00,161,179,1:47:00,"1,652",19.8,Medium long,77,69,91%,,14.00,1:45:01,0:07:30,164,168,181,1.27,10.0,50.4%,242,,,8:02:00,0:50:00,5:37:00,1:35:00,0:06:00,"2,563","3,542.7","3,219","4,218","1,736",148.3,506.1,461.4,57.0%,84.4,84.3,126.5,158.4,8.0,11.8,"1,659",,,,,,,,0:07:30,,,,991.84
3/1/2021,,168.0,76.2,13.4,42.5,66.0,21.0,,46%,12.3,"2,287",39,56,14.3,86%,8:08:00,3:55:00,2:31:00,1:41:00,0:44:00,,,,,,Rest,,,,,,,,,,,,,,,,,8:42:00,2:28:00,4:51:00,1:23:00,0:08:00,"2,563","3,528.0","2,520","4,200",0,252.0,504.0,351.6,54.0%,84.0,58.4,126.0,165.3,,,0,,,,,,,,,,,,n/a
3/2/2021,,168.9,76.6,13.6,42.4,66.0,21.1,,95%,20.0,"3,581",52,50,14.1,96%,8:11:00,3:32:00,2:55:00,1:43:00,0:40:00,157,189,1:33:00,"1,371",19.4,General aerobic,66,51,51%,,10.00,1:19:41,0:07:58,154,168,190,1.20,9.8,51.0%,231,,,8:46:00,2:35:00,4:32:00,1:39:00,0:01:00,"2,558","3,546.9","2,766","4,223","1,244",152.2,506.7,400.7,53.0%,84.5,71.2,126.7,189.4,8.0,11.8,"1,261",,,,,,0:07:58,,,,,,936.71
3/3/2021,,168.7,76.5,13.5,42.4,66.0,21.1,,96%,20.2,"2,295",71,49,13.5,81%,7:11:00,3:01:00,2:06:00,2:03:00,0:37:00,168,186,1:17:00,"1,308",19.6,Threshold,55,47,91%,,10.00,1:15:24,0:07:32,162,169,190,1.25,10.2,50.0%,229,,,8:42:00,1:35:00,4:27:00,2:40:00,0:04:00,"2,565","3,542.7","2,684","4,218","1,257",142.7,506.1,356.9,53.0%,84.4,62.4,126.5,173.9,8.0,11.8,"1,191",,,,,,,0:07:32,,,,,"1,000.27"
3/4/2021,,168.2,76.3,13.4,42.5,66.0,21.0,,80%,20.5,"3,805",53,52,14.3,87%,8:13:00,3:56:00,1:59:00,2:17:00,0:40:00,165,188,1:38:00,"1,601",20.2,Medium long,66,45,83%,,12.01,1:36:49,0:08:04,164,169,187,1.18,9.3,50.9%,239,,,8:43:00,1:39:00,5:08:00,1:56:00,0:05:00,"2,563","3,532.2","2,797","4,205","1,634",116.3,504.6,383.7,50.0%,84.1,93.4,126.2,178.6,7.0,11.0,"1,422",,,,,,,,0:08:04,,,,"1,012.64"
3/5/2021,,167.3,75.9,13.3,42.6,66.0,20.9,,77%,19.9,"3,663",51,51,14.1,85%,7:54:00,2:59:00,2:26:00,2:29:00,0:46:00,167,188,1:03:00,"1,061",18.5,Recovery,39,49,57%,,6.01,0:55:33,0:09:14,130,166,160,1.05,9.9,50.9%,258,,,8:38:00,2:00:00,3:42:00,2:56:00,0:05:00,"2,560","3,513.3","3,150","4,183",661,248.9,501.9,444.3,52.0%,83.7,83.0,125.5,223.6,6.0,9.8,723,,,,,,,,,0:09:14,,,713.95
